xc,yc,zc,ux,uy,uz,state,szz,sxy
29.5002,9.49545,0.5,0.00023682,-0.00455361,-2.15283e-11,0,-12100.3,-201.976
0.500612,0.498202,1.5,0.000611616,-0.00179814,6.25603e-09,4,-432319,288.994
1.50181,0.498225,1.5,0.00180507,-0.00177491,3.46374e-10,5,-434656,832.038
2.50292,0.498262,1.5,0.00292092,-0.00173828,-4.87249e-09,5,-438731,1091.66
3.50394,0.498296,1.5,0.00394121,-0.00170391,-3.52094e-09,5,-443634,1058.13
4.50488,0.498316,1.5,0.00488112,-0.00168396,4.95907e-10,5,-448145,606.836
5.50578,0.498325,1.5,0.00577813,-0.00167472,8.224e-10,4,-447277,522.265
6.50665,0.498342,1.5,0.0066479,-0.00165849,-7.39128e-10,4,-446313,761.691
7.50747,0.498376,1.5,0.00746698,-0.00162363,-7.72327e-10,4,-444079,829.672
8.50819,0.498436,1.5,0.00819455,-0.00156424,-5.2171e-10,4,-441101,1238.26
9.50878,0.49852,1.5,0.00878088,-0.00147954,-3.30777e-10,4,-437773,1475.15
10.5092,0.498621,1.5,0.0091994,-0.00137934,-1.76355e-10,4,-427203,1469.63
11.5094,0.498726,1.5,0.00944161,-0.00127411,-6.0799e-11,4,-417868,1569.6
12.5095,0.498824,1.5,0.00950685,-0.0011759,-5.84528e-11,4,-408438,1605.53
13.5094,0.498905,1.5,0.00942672,-0.00109455,-1.10378e-10,4,-394907,1534.19
14.5092,0.498974,1.5,0.00923742,-0.00102563,-1.25106e-10,4,-381813,1742.28
15.509,0.499039,1.5,0.00896196,-0.00096081,-8.79255e-11,0,-364890,1871.21
16.5086,0.499102,1.5,0.00861755,-0.000898021,-7.99614e-11,0,-346122,1909.28
17.5082,0.499162,1.5,0.00821089,-0.000837704,-9.97265e-11,0,-328050,1856.77
18.5077,0.499219,1.5,0.00774462,-0.000780803,-1.15355e-10,0,-311011,1719.29
19.5072,0.499272,1.5,0.0072229,-0.000728384,-9.70364e-11,0,-295291,1504.41
20.5067,0.499319,1.5,0.0066514,-0.000681362,-2.06147e-11,0,-281137,1232.55
21.506,0.49936,1.5,0.00603693,-0.000640379,1.79201e-12,0,-268726,932.29
22.5054,0.499394,1.5,0.0053869,-0.000605725,-2.05001e-11,0,-258142,634.868
23.5047,0.499423,1.5,0.00470877,-0.000577331,-5.07486e-11,0,-249375,369.124
24.504,0.499445,1.5,0.00400951,-0.000554815,-6.25329e-11,0,-242331,156.54
25.5033,0.499462,1.5,0.00329518,-0.000537573,-3.15599e-11,0,-236856,8.53615
26.5026,0.499475,1.5,0.00257069,-0.000524902,-5.51914e-12,0,-232770,-73.8141
27.5018,0.499484,1.5,0.00183977,-0.000516109,5.89577e-12,0,-229891,-98.0399
28.5011,0.499489,1.5,0.00110512,-0.000510604,1.27306e-11,0,-228067,-77.497
29.5004,0.499492,1.5,0.000368564,-0.000507962,7.21212e-12,0,-227183,-28.988
0.500599,1.49469,1.5,0.000598854,-0.0053115,2.94203e-09,4,-409140,846.303
1.50177,1.49475,1.5,0.00177345,-0.00524707,-9.59631e-10,5,-410977,2301.04
2.50289,1.49485,1.5,0.002887,-0.00514575,-2.99089e-09,5,-414358,3059.53
3.50392,1.49495,1.5,0.0039213,-0.00504747,-1.25266e-09,5,-418429,2949.55
4.50488,1.49502,1.5,0.00487766,-0.00498276,9.85072e-10,5,-422442,2070.13
5.50577,1.49506,1.5,0.00577276,-0.00494469,9.32136e-10,4,-423514,1459.11
6.50662,1.49511,1.5,0.00662016,-0.00488957,-3.75315e-10,4,-422315,2008.66
7.50741,1.49522,1.5,0.00740838,-0.0047821,-6.00853e-10,4,-419873,2609.41
8.5081,1.4954,1.5,0.0081014,-0.00460427,-4.29949e-10,4,-417738,3628.5
9.50866,1.49565,1.5,0.00865996,-0.00435496,-2.58114e-10,4,-413174,4252.18
10.5091,1.49594,1.5,0.00906523,-0.00406131,-1.36702e-10,4,-403220,4381.84
11.5093,1.49624,1.5,0.00931025,-0.00375541,-4.86514e-11,4,-393565,4898.87
12.5094,1.49653,1.5,0.00939634,-0.00346854,-1.98361e-11,4,-383162,5147.73
13.5093,1.49678,1.5,0.00934063,-0.00322286,-4.59943e-11,4,-370754,5086.36
14.5092,1.49699,1.5,0.00916524,-0.00301149,-7.5128e-11,4,-357662,5359.47
15.5089,1.49718,1.5,0.00889674,-0.00281567,-7.89059e-11,0,-340432,5658.47
16.5086,1.49737,1.5,0.00855737,-0.00262674,-9.75123e-11,0,-321578,5749.23
17.5082,1.49755,1.5,0.00815477,-0.00244515,-1.24159e-10,0,-303324,5598.22
18.5077,1.49773,1.5,0.00769185,-0.00227386,-1.34219e-10,0,-286114,5177.12
19.5072,1.49788,1.5,0.00717295,-0.00211614,-1.08023e-10,0,-270255,4518.41
20.5066,1.49803,1.5,0.006604,-0.0019748,-4.53607e-11,0,-256014,3688.12
21.506,1.49815,1.5,0.00599209,-0.0018518,-2.14673e-11,0,-243577,2772.95
22.5053,1.49825,1.5,0.00534494,-0.00174801,-1.41646e-11,0,-233029,1869.1
23.5047,1.49834,1.5,0.00467026,-0.00166318,-1.02284e-11,0,-224350,1065.32
24.504,1.4984,1.5,0.00397519,-0.0015961,-1.63221e-11,0,-217428,427.219
25.5033,1.49846,1.5,0.00326584,-0.00154487,-1.13469e-11,0,-212087,-12.0105
26.5025,1.49849,1.5,0.00254705,-0.00150732,-4.15145e-12,0,-208126,-251.243
27.5018,1.49852,1.5,0.00182245,-0.00148132,4.21498e-12,0,-205352,-314.939
28.5011,1.49853,1.5,0.00109455,-0.00146506,9.50415e-12,0,-203600,-244.542
29.5004,1.49854,1.5,0.000365013,-0.00145727,7.99838e-12,0,-202754,-90.8824
0.500577,2.49135,1.5,0.000576598,-0.00865401,-5.51584e-11,4,-386898,1225.28
1.50172,2.49144,1.5,0.00171768,-0.00856304,-9.82624e-10,5,-388064,3285.76
2.50282,2.49158,1.5,0.00282366,-0.00841702,-3.35333e-10,5,-390165,4436.76
3.50387,2.49173,1.5,0.00387498,-0.00826596,1.36379e-10,5,-393006,4430.37
4.50485,2.49185,1.5,0.00485383,-0.00814517,3.88942e-10,5,-396241,3485.03
5.50575,2.49195,1.5,0.00574666,-0.00805199,9.88746e-10,4,-399469,2706.5
6.50656,2.49206,1.5,0.00655719,-0.00793917,2.79542e-10,4,-398825,3288
7.50729,2.49225,1.5,0.0072886,-0.00774995,-3.57886e-10,4,-396333,4351.55
8.50792,2.49255,1.5,0.00791837,-0.00745437,-3.19737e-10,4,-394991,5632.13
9.50843,2.49294,1.5,0.00842811,-0.00705675,-2.02739e-10,4,-389074,6687.84
10.5088,2.49341,1.5,0.00881498,-0.00659322,-1.04211e-10,4,-379340,7517.42
11.5091,2.49389,1.5,0.00907062,-0.00611035,-2.43856e-11,4,-369795,8440.24
12.5092,2.49435,1.5,0.00918973,-0.0056486,2.93265e-11,4,-357861,8936.69
13.5092,2.49477,1.5,0.00917136,-0.00523452,2.22789e-11,4,-346376,9211.7
14.509,2.49513,1.5,0.00902116,-0.00487024,-4.235e-11,4,-333696,9438.39
15.5088,2.49546,1.5,0.00876671,-0.00453819,-9.70383e-11,0,-316109,9555.82
16.5084,2.49578,1.5,0.00843696,-0.00422145,-1.07424e-10,0,-297005,9713.46
17.508,2.49608,1.5,0.00804224,-0.00391667,-1.17274e-10,0,-278391,9428.03
18.5076,2.49637,1.5,0.00758581,-0.00362922,-1.32305e-10,0,-260832,8681.89
19.5071,2.49664,1.5,0.00707244,-0.00336483,-1.01684e-10,0,-244695,7541.11
20.5065,2.49687,1.5,0.00650853,-0.00312837,-6.32414e-11,0,-230278,6110.55
21.5059,2.49708,1.5,0.00590174,-0.00292322,-4.84884e-11,0,-217792,4538.03
22.5053,2.49725,1.5,0.0052604,-0.00275085,-1.05395e-11,0,-207326,2993.1
23.5046,2.49739,1.5,0.00459273,-0.0026107,2.57519e-11,0,-198837,1633.24
24.5039,2.4975,1.5,0.00390618,-0.00250049,2.30565e-11,0,-192170,570.65
25.5032,2.49758,1.5,0.00320692,-0.0024168,-2.17853e-12,0,-187104,-143.219
26.5025,2.49764,1.5,0.00249969,-0.00235576,-1.45211e-11,0,-183399,-514.234
27.5018,2.49769,1.5,0.0017878,-0.00231366,-8.6277e-12,0,-180833,-590.416
28.5011,2.49771,1.5,0.00107343,-0.00228742,9.46342e-13,0,-179226,-445.036
29.5004,2.49773,1.5,0.000357919,-0.00227487,9.85434e-12,0,-178453,-163.592
0.50055,3.48818,1.5,0.000550405,-0.0118193,-3.90956e-10,5,-365235,1350.03
1.50165,3.48828,1.5,0.00164948,-0.0117189,-5.24742e-10,4,-365487,3690.02
2.50274,3.48845,1.5,0.00273824,-0.01155,8.05347e-10,5,-366255,5120.67
3.5038,3.48864,1.5,0.0037957,-0.0113577,6.0445e-10,5,-367797,5484.08
4.50479,3.48883,1.5,0.00478738,-0.0111706,2.48026e-10,5,-370501,4989.69
5.50568,3.48901,1.5,0.00567577,-0.0109925,5.17451e-10,4,-374154,4268.41
6.50644,3.48921,1.5,0.00644468,-0.010792,1.51377e-10,4,-375964,4369.3
7.5071,3.48949,1.5,0.00710335,-0.0105063,-2.39358e-10,4,-373717,5968.72
8.50766,3.4899,1.5,0.00765678,-0.0100986,-2.74732e-10,4,-372293,7679.27
9.50811,3.49042,1.5,0.0081117,-0.00958013,-1.74959e-10,4,-365733,9172.53
10.5085,3.49102,1.5,0.0084792,-0.00898254,-9.72044e-11,4,-355862,10699.1
11.5087,3.49165,1.5,0.00874823,-0.00834883,-2.19434e-11,4,-345689,11920.7
12.5089,3.49228,1.5,0.00889929,-0.00772355,5.57191e-11,4,-334137,12793.2
13.5089,3.49286,1.5,0.00891899,-0.00713817,6.64432e-11,4,-322011,13327
14.5088,3.49339,1.5,0.00880331,-0.00660899,-2.31589e-11,4,-308958,13709.5
15.5086,3.49387,1.5,0.00857219,-0.00613151,-1.11635e-10,0,-291993,13718.5
16.5083,3.49432,1.5,0.00825645,-0.005683,-1.06963e-10,0,-272352,13864.4
17.5079,3.49475,1.5,0.00787237,-0.00525198,-1.00119e-10,0,-253188,13348.9
18.5074,3.49515,1.5,0.0074252,-0.00484555,-1.1616e-10,0,-235123,12234.6
19.5069,3.49553,1.5,0.00691994,-0.00447225,-7.97163e-11,0,-218562,10562.1
20.5064,3.49586,1.5,0.00636356,-0.00413933,-6.71247e-11,0,-203874,8468.22
21.5058,3.49615,1.5,0.0057645,-0.00385187,-7.29997e-11,0,-191320,6167.16
22.5051,3.49639,1.5,0.00513201,-0.00361196,-2.71778e-11,0,-180998,3923.43
23.5045,3.49658,1.5,0.00447515,-0.0034185,2.10449e-11,0,-172826,1981.84
24.5038,3.49673,1.5,0.00380178,-0.00326769,1.7853e-11,0,-166573,504.987
25.5031,3.49685,1.5,0.00311809,-0.00315414,-9.09059e-12,0,-161941,-447.938
26.5024,3.49693,1.5,0.00242851,-0.00307192,-2.02158e-11,0,-158626,-904.913
27.5017,3.49698,1.5,0.00173587,-0.00301556,-2.05344e-11,0,-156370,-949.145
28.501,3.49702,1.5,0.00104186,-0.00298058,-7.71629e-12,0,-154974,-691.08
29.5003,3.49704,1.5,0.000347328,-0.00296388,8.94009e-12,0,-154308,-250.633
0.500524,4.48519,1.5,0.0005243,-0.0148057,-6.46214e-10,5,-343484,1275.43
1.50158,4.48529,1.5,0.0015776,-0.0147081,-5.02249e-10,5,-343103,3577.83
2.50264,4.48547,1.5,0.00263651,-0.0145332,9.55506e-10,4,-342779,5253.85
3.50368,4.48569,1.5,0.00367935,-0.0143077,1.34366e-09,5,-343350,6157.18
4.50466,4.48595,1.5,0.00466211,-0.0140485,1.25698e-09,5,-345356,6365.76
5.50553,4.48624,1.5,0.00553461,-0.0137642,4.82286e-10,5,-348782,6046.42
6.50626,4.48656,1.5,0.006263,-0.0134448,-5.23397e-10,4,-352276,5905.6
7.50685,4.48695,1.5,0.00685219,-0.013048,-5.94403e-10,4,-352261,7447.72
8.50734,4.48746,1.5,0.00733592,-0.0125409,-3.83884e-10,4,-349017,9665.69
9.50774,4.48807,1.5,0.00774223,-0.0119291,-1.81179e-10,4,-343592,11687.9
10.5081,4.48877,1.5,0.00808625,-0.0112292,-9.88978e-11,4,-332718,13691.2
11.5084,4.48953,1.5,0.00835941,-0.010468,-3.92114e-11,4,-322126,15433.7
12.5085,4.49031,1.5,0.00853303,-0.00969029,6.10881e-11,4,-310502,16667.8
13.5086,4.49106,1.5,0.008586,-0.00893734,9.59199e-11,4,-297670,17466
14.5085,4.49176,1.5,0.0085088,-0.00823817,1.53244e-11,4,-284693,17826.8
15.5083,4.4924,1.5,0.00830924,-0.00760225,-7.65736e-11,4,-267853,17945.7
16.508,4.49299,1.5,0.00801302,-0.00701196,-1.01889e-10,0,-247496,17892.9
17.5076,4.49355,1.5,0.00764261,-0.00645048,-1.04478e-10,0,-227713,17292.2
18.5072,4.49408,1.5,0.00720742,-0.00592128,-9.54852e-11,0,-208946,15795.9
19.5067,4.49456,1.5,0.00671299,-0.00543589,-6.12778e-11,0,-191799,13559.2
20.5062,4.495,1.5,0.00616671,-0.00500456,-6.43717e-11,0,-176719,10720.9
21.5056,4.49537,1.5,0.00557813,-0.00463461,-7.67236e-11,0,-164077,7584.24
22.505,4.49567,1.5,0.00495787,-0.0043289,-4.45704e-11,0,-153997,4559.22
23.5043,4.49591,1.5,0.00431612,-0.0040853,-2.68872e-12,0,-146317,2013.46
24.5037,4.4961,1.5,0.00366123,-0.00389772,-3.94087e-12,0,-140677,158.445
25.503,4.49624,1.5,0.00299918,-0.00375805,-2.15188e-11,0,-136653,-965.538
26.5023,4.49634,1.5,0.00233376,-0.00365787,-2.5691e-11,0,-133862,-1436.5
27.5017,4.49641,1.5,0.00166709,-0.00358967,-2.49003e-11,0,-132008,-1389.99
28.501,4.49645,1.5,0.00100019,-0.00354757,-1.24032e-11,0,-130880,-977.596
29.5003,4.49647,1.5,0.000333373,-0.00352753,1.62232e-12,0,-130347,-349.536
0.5005,5.48239,1.5,0.000499649,-0.0176133,-6.94805e-10,5,-321345,1097.33
1.50151,5.48248,1.5,0.00150537,-0.0175239,-3.41287e-10,5,-320639,3192.44
2.50252,5.48265,1.5,0.00252,-0.0173495,9.91746e-10,5,-319846,5048.35
3.50352,5.48291,1.5,0.00352201,-0.017094,1.38742e-09,5,-319799,6526.28
4.50447,5.48324,1.5,0.00446812,-0.0167611,1.69501e-09,5,-321075,7508.87
5.50531,5.48364,1.5,0.00530727,-0.0163622,1.12686e-09,5,-323876,7828.35
6.506,5.48409,1.5,0.00599914,-0.0159076,-7.15423e-10,5,-327933,7902.48
7.50654,5.48461,1.5,0.00653974,-0.0153912,-1.17725e-09,4,-330499,9194.57
8.50697,5.4852,1.5,0.0069713,-0.0147953,-6.39879e-10,4,-326497,11501.4
9.50734,5.48589,1.5,0.00733535,-0.0141076,-2.64517e-10,4,-321394,13677.7
10.5077,5.48668,1.5,0.00765022,-0.0133243,-7.9681e-11,4,-310635,16193.3
11.5079,5.48754,1.5,0.00791264,-0.0124561,8.66221e-12,4,-299820,18709.8
12.5081,5.48846,1.5,0.00809812,-0.01154,8.80052e-11,4,-286864,20599.8
13.5082,5.48937,1.5,0.00817878,-0.0106266,1.05591e-10,4,-273815,21784.2
14.5081,5.49024,1.5,0.00813482,-0.00975925,5.67347e-11,4,-260333,22046.9
15.508,5.49104,1.5,0.00796865,-0.00895587,-1.69738e-11,4,-242931,22005.1
16.5077,5.49179,1.5,0.00769933,-0.00821114,-8.99158e-11,0,-222685,21801.9
17.5073,5.49249,1.5,0.00734785,-0.00751168,-1.05307e-10,0,-201957,21130.1
18.5069,5.49315,1.5,0.00692811,-0.00685488,-6.27503e-11,0,-182322,19324.5
19.5064,5.49375,1.5,0.00644769,-0.00625304,-4.64961e-11,0,-164348,16515.6
20.5059,5.49428,1.5,0.00591443,-0.00572043,-6.26131e-11,0,-148691,12822.3
21.5053,5.49473,1.5,0.00533938,-0.00526787,-6.08224e-11,0,-135940,8681.47
22.5047,5.4951,1.5,0.00473535,-0.00489918,-4.37197e-11,0,-126267,4765.5
23.5041,5.49539,1.5,0.00411407,-0.00461022,-1.96411e-11,0,-119342,1625.69
24.5035,5.49561,1.5,0.00348414,-0.00439124,-1.92015e-11,0,-114564,-510.612
25.5029,5.49577,1.5,0.00285075,-0.00423035,-3.80483e-11,0,-111333,-1684.15
26.5022,5.49588,1.5,0.00221654,-0.00411611,-3.78722e-11,0,-109183,-2069.57
27.5016,5.49596,1.5,0.00158262,-0.00403893,-2.02791e-11,0,-107797,-1869.03
28.5009,5.49601,1.5,0.000949262,-0.00399149,-9.71889e-12,0,-106970,-1272.43
29.5003,5.49603,1.5,0.000316364,-0.00396898,-6.69257e-12,0,-106584,-448.757
0.500476,6.47976,1.5,0.00047642,-0.0202425,-2.76133e-10,5,-298710,915.215
1.50143,6.47984,1.5,0.0014313,-0.0201579,1.79079e-10,5,-298106,2802.11
2.50239,6.48002,1.5,0.00238563,-0.0199791,1.20459e-09,5,-297291,4795.13
3.50332,6.48031,1.5,0.00332092,-0.0196919,1.20838e-09,5,-297076,6718.64
4.5042,6.48071,1.5,0.00420391,-0.0192888,1.09897e-09,5,-297716,8359.2
5.50499,6.48122,1.5,0.00499314,-0.0187808,7.42427e-10,5,-299750,9443.49
6.50565,6.4818,1.5,0.0056515,-0.0181959,-3.86264e-10,4,-303587,10101.9
7.50617,6.48244,1.5,0.00616638,-0.0175604,-1.12006e-09,4,-307511,10915.4
8.50657,6.48313,1.5,0.00656639,-0.0168748,-9.54167e-10,4,-304778,13115.9
9.50689,6.48388,1.5,0.00689281,-0.0161151,-4.00409e-10,4,-299111,15623.2
10.5072,6.48474,1.5,0.00717085,-0.0152585,-8.0808e-11,4,-289484,18239.1
11.5074,6.4857,1.5,0.00740923,-0.0143001,8.60816e-11,4,-277458,21195
12.5076,6.48674,1.5,0.00759365,-0.0132634,1.37566e-10,4,-264409,23734.9
13.5077,6.4878,1.5,0.00769377,-0.0121962,1.08884e-10,4,-249914,25726.2
14.5077,6.48884,1.5,0.0076791,-0.011161,7.78172e-11,4,-236259,26594
15.5075,6.48981,1.5,0.00754546,-0.01019,2.98041e-11,4,-217889,26492.1
16.5073,6.49072,1.5,0.00730739,-0.0092835,-4.96193e-11,4,-197834,25948.4
17.507,6.49156,1.5,0.00698062,-0.00843637,-7.47642e-11,0,-175926,24774
18.5066,6.49235,1.5,0.00658112,-0.00764509,-4.37555e-11,0,-155251,22778.4
19.5061,6.49308,1.5,0.00611848,-0.00692079,-3.62952e-11,0,-136148,19446.5
20.5056,6.49372,1.5,0.00560146,-0.00628248,-5.25274e-11,0,-119592,14707.6
21.505,6.49425,1.5,0.0050435,-0.0057474,-5.53632e-11,0,-106719,9262.16
22.5045,6.49468,1.5,0.00446112,-0.00532054,-3.80632e-11,0,-97785.5,4344.99
23.5039,6.49501,1.5,0.00386782,-0.0049934,-1.78362e-11,0,-92017.1,731.553
24.5033,6.49525,1.5,0.00327144,-0.00475009,-2.19769e-11,0,-88400.2,-1458.53
25.5027,6.49543,1.5,0.0026751,-0.00457373,-4.46017e-11,0,-86115.9,-2492.49
26.5021,6.49555,1.5,0.00207963,-0.00444966,-4.21842e-11,0,-84669.9,-2678.53
27.5015,6.49563,1.5,0.00148495,-0.00436632,-1.36323e-11,0,-83768.7,-2280.43
28.5009,6.49568,1.5,0.000890794,-0.00431529,-8.75413e-12,0,-83243.5,-1506.91
29.5003,6.49571,1.5,0.000296905,-0.00429112,-2.01616e-11,0,-83001.4,-524.603
0.50045,7.47731,1.5,0.000449947,-0.022689,5.64857e-10,5,-275798,821.611
1.50135,7.4774,1.5,0.00134553,-0.0225996,9.21592e-10,5,-275437,2606.93
2.50223,7.4776,1.5,0.00222585,-0.0224043,1.32572e-09,5,-275069,4660.34
3.50308,7.47792,1.5,0.0030764,-0.0220813,7.97208e-10,5,-274791,6900.07
4.50388,7.47838,1.5,0.00387773,-0.0216159,-2.27066e-10,4,-275115,8956.04
5.5046,7.47898,1.5,0.00460355,-0.0210159,-4.83894e-10,5,-276509,10737.6
6.50523,7.47968,1.5,0.00522588,-0.0203208,4.15001e-11,5,-279531,12027.7
7.50573,7.48043,1.5,0.0057252,-0.0195743,-4.1403e-10,5,-283480,12690.6
8.50611,7.48121,1.5,0.00610736,-0.0187915,-9.29673e-10,4,-283022,14312.3
9.5064,7.48205,1.5,0.00640266,-0.0179504,-4.65976e-10,4,-277250,17129.3
10.5066,7.48298,1.5,0.00664148,-0.0170219,-1.18442e-10,4,-268433,20125.4
11.5068,7.48401,1.5,0.00684581,-0.0159874,1.00525e-10,4,-255436,23143.7
12.507,7.48515,1.5,0.0070148,-0.0148517,1.64586e-10,4,-243687,26243.4
13.5071,7.48635,1.5,0.00712728,-0.0136455,1.34437e-10,4,-226157,28889.8
14.5071,7.48756,1.5,0.00714348,-0.0124428,1.10897e-10,4,-212724,30898.2
15.507,7.4887,1.5,0.00704159,-0.0113011,7.56182e-11,4,-193154,31231.8
16.5068,7.48977,1.5,0.00683334,-0.0102272,2.04119e-11,4,-172029,30423.2
17.5065,7.49078,1.5,0.00653298,-0.00922414,-1.9138e-11,0,-149508,28527.4
18.5062,7.49171,1.5,0.00615781,-0.00829146,-4.27514e-11,0,-127909,26010.9
19.5057,7.49256,1.5,0.00571707,-0.00743599,-4.41626e-11,0,-107175,22432.9
20.5052,7.49332,1.5,0.00521934,-0.00668449,-5.23428e-11,0,-88967.2,16193.5
21.5047,7.49393,1.5,0.00468304,-0.00606819,-7.56581e-11,0,-76178.4,8893.45
22.5041,7.49441,1.5,0.00413113,-0.00559215,-5.14839e-11,0,-68660.3,2976.97
23.5036,7.49476,1.5,0.00357812,-0.00523735,-1.03698e-11,0,-64685.6,-603.652
24.503,7.49502,1.5,0.00302725,-0.00497802,-1.27698e-11,0,-62454.3,-2442.75
25.5025,7.49521,1.5,0.00247785,-0.00479196,-4.13178e-11,0,-61156.4,-3110.25
26.5019,7.49534,1.5,0.00192862,-0.00466179,-4.28645e-11,0,-60376.8,-3018.16
27.5014,7.49543,1.5,0.00137869,-0.00457459,-1.41859e-11,0,-59907.8,-2442.44
28.5008,7.49548,1.5,0.000827756,-0.00452125,-1.30886e-11,0,-59640.5,-1571.22
29.5003,7.4955,1.5,0.000276019,-0.00449599,-3.44224e-11,0,-59518.9,-540.509
0.500415,8.47506,1.5,0.000415468,-0.0249407,1.2857e-09,5,-252831,819.596
1.50124,8.47516,1.5,0.0012375,-0.0248373,1.50248e-09,5,-252840,2642.57
2.50203,8.47539,1.5,0.00203375,-0.0246138,1.1837e-09,5,-252851,4766.97
3.50279,8.47575,1.5,0.00279156,-0.0242503,1.01849e-10,4,-252749,7118.99
4.5035,8.47627,1.5,0.00350143,-0.023731,-1.36684e-09,5,-252964,9455.26
5.50415,8.47694,1.5,0.00415215,-0.0230618,-1.59444e-09,5,-254015,11713.4
6.50473,8.47772,1.5,0.00472769,-0.0222821,-1.39491e-10,5,-256031,13521.3
7.50521,8.47856,1.5,0.00520606,-0.0214374,3.08359e-10,5,-258990,14495.4
8.50557,8.47945,1.5,0.00557185,-0.0205536,-3.20026e-10,4,-261092,15579.4
9.50584,8.48038,1.5,0.00584274,-0.0196217,-2.99769e-10,4,-255346,18163.5
10.5061,8.48138,1.5,0.00605038,-0.0186151,-7.87069e-11,4,-247375,21502.7
11.5062,8.48249,1.5,0.00622031,-0.0175112,9.83595e-11,4,-235065,24855.4
12.5064,8.4837,1.5,0.00636648,-0.0162961,1.79193e-10,4,-221840,28265.1
13.5065,8.48503,1.5,0.00647962,-0.0149737,1.78968e-10,4,-204670,31791
14.5065,8.48639,1.5,0.0065191,-0.0136086,1.56461e-10,4,-189418,34701.9
15.5064,8.48771,1.5,0.00644843,-0.0122859,1.30042e-10,4,-168411,35457.7
16.5063,8.48896,1.5,0.00626985,-0.0110377,9.97725e-11,4,-145983,34775.6
17.506,8.49013,1.5,0.0059979,-0.00987158,2.68883e-11,0,-122093,32194.3
18.5056,8.49121,1.5,0.0056469,-0.0087942,-5.46628e-11,0,-100735,28429.6
19.5052,8.49221,1.5,0.00523013,-0.00779491,-7.75697e-11,0,-77063.2,25995.7
20.5048,8.49308,1.5,0.0047516,-0.00691515,-9.13983e-11,0,-56005.9,16567.1
21.5042,8.49377,1.5,0.00424339,-0.00622604,-1.08642e-10,0,-43921.3,6083.24
22.5037,8.49428,1.5,0.00374348,-0.00571888,-7.15704e-11,0,-39830.5,719.15
23.5033,8.49465,1.5,0.00325177,-0.00534893,-1.22163e-11,0,-37945.2,-1836.91
24.5028,8.49492,1.5,0.00276216,-0.0050811,-2.28896e-13,0,-37038.2,-2859.27
25.5023,8.49511,1.5,0.00227011,-0.0048895,-2.88046e-11,0,-36548,-3032.08
26.5018,8.49524,1.5,0.00177332,-0.00475541,-3.13423e-11,0,-36268.3,-2713.11
27.5013,8.49533,1.5,0.0012713,-0.00466543,-9.22117e-12,0,-36105.1,-2102.36
28.5008,8.49539,1.5,0.000764774,-0.00461029,-1.72492e-11,0,-36014,-1320.82
29.5003,8.49542,1.5,0.000255271,-0.00458413,-4.02934e-11,0,-35973,-449.617
0.500372,9.47302,1.5,0.000371819,-0.0269808,1.23534e-09,5,-230021,947.41
1.5011,9.47314,1.5,0.00110429,-0.0268586,1.47174e-09,5,-230359,2883.82
2.50181,9.4734,1.5,0.00180702,-0.0266013,8.35032e-10,5,-230674,5068.47
3.50247,9.47381,1.5,0.00246813,-0.0261942,-5.39988e-10,5,-230730,7423.29
4.50308,9.47437,1.5,0.00308224,-0.0256276,-1.57859e-09,4,-231032,9976.56
5.50365,9.47509,1.5,0.00364822,-0.024909,-1.84722e-09,5,-231910,12524
6.50416,9.47593,1.5,0.00416023,-0.0240687,-5.82049e-10,5,-233175,14644.7
7.5046,9.47686,1.5,0.00459999,-0.0231425,7.00078e-10,4,-235129,16001.9
8.50494,9.47784,1.5,0.0049441,-0.0221631,3.20327e-10,5,-237694,16935.2
9.5052,9.47886,1.5,0.00519514,-0.0211391,-2.51797e-11,4,-233924,18950.9
10.5054,9.47995,1.5,0.00537917,-0.0200483,3.69016e-11,4,-225774,22079.8
11.5055,9.48113,1.5,0.00552098,-0.0188712,1.24201e-10,4,-214452,25611.6
12.5056,9.48241,1.5,0.00563973,-0.0175855,1.9807e-10,4,-200550,29361.6
13.5057,9.48383,1.5,0.00573701,-0.0161705,2.17201e-10,4,-186182,34051.3
14.5058,9.48535,1.5,0.00578737,-0.0146544,1.79042e-10,4,-165381,37564.4
15.5057,9.48686,1.5,0.00574754,-0.0131438,1.6848e-10,4,-144656,38983.6
16.5056,9.48828,1.5,0.00560493,-0.0117155,1.58539e-10,4,-120247,38827.8
17.5054,9.48962,1.5,0.00537579,-0.0103776,3.03284e-11,0,-94101,37020.7
18.5051,9.49085,1.5,0.00506657,-0.00915395,-1.23309e-10,0,-72768,33318.4
19.5046,9.49203,1.5,0.00462604,-0.0079741,-1.50779e-10,0,-45874.2,30753.6
20.5041,9.49305,1.5,0.00413605,-0.00695483,-1.2391e-10,0,-15676,7290.39
21.5037,9.49376,1.5,0.00371038,-0.00623546,-1.202e-10,0,-13956.1,1190.43
22.5033,9.49428,1.5,0.00331024,-0.00571647,-8.69941e-11,0,-12722.2,-855.965
23.5029,9.49466,1.5,0.00290954,-0.00533984,-1.98592e-11,0,-12404.1,-1534.64
24.5025,9.49493,1.5,0.00249764,-0.00506652,1.4555e-11,0,-12253.2,-1673.6
25.5021,9.49513,1.5,0.00207075,-0.00487004,8.30473e-12,0,-12180.8,-1556.74
26.5016,9.49527,1.5,0.00162875,-0.00473174,1.85499e-11,0,-12140.9,-1303.58
